MES,CLIENTE,NRO_VEC_COB,PDPs_ROTAS,ESTADO_PDP,NRO_CUOTAS,MES_0,MES_1,MES_2,FECHALLAMADA,HORA,DEUDA_TOTAL,ESTATUS,ACTIVACION,MORA,TIPOCONTACTO
201403,C05302,<=10,0,0,<=24,313.19,0,0,06/03/2014,10,3882.18,BT,2013,1,COEF
201403,C05303,>10,>0,0,"<24, 48]",355.96,712.4,356.05,21/03/2014,14,2196.89,BT,2011,1,CNE
201403,C05304,<=10,0,0,>48,1073.53,0,0,13/03/2014,12,4863.33,BT,2010,0,CNE
201403,C05305,,0,0,"<24, 48]",300.3,602.59,907.23,20/03/2014,11,4954.75,BT,2013,1,CNE
201403,C05306,<=10,0,0,,1368.05,0,0,06/03/2014,10,48406.3,BT,2013,1,COEF
201403,C05307,<=10,0,0,<=24,272.8,0,365.18,05/03/2014,12,2582.29,BT,2013,1,CNE
201403,C05308,<=10,0,0,>48,332.36,0,0,05/03/2014,16,36497.4,BT,2013,1,CNE
201403,C05310,>10,0,0,"<24, 48]",1772.51,0,0,18/03/2014,17,5712.16,BT,2011,0,CNE
201403,C05312,,>0,0,>48,424.53,421.65,300.96,18/03/2014,13,12785.9,BT,2013,1,COEF
201403,C05313,<=10,0,0,>48,423.49,848.56,,14/03/2014,10,7201.97,BT,2011,1,CNE
201403,C05314,<=10,>0,1,>48,1088.24,2238.66,0,25/03/2014,11,35474.1,BT,2012,1,CNE
201403,C05315,,0,0,"<24, 48]",121.03,33.42,0,05/03/2014,9,18705,BT,2013,1,CNE
201403,C05316,>10,>0,0,"<24, 48]",595.63,954.67,0,27/03/2014,8,6943.57,BT,2012,0,CNE
201403,C05317,<=10,>0,0,"<24, 48]",199.99,199.99,0,28/03/2014,11,8648.35,BT,2013,1,CNE
201403,C05319,>10,>0,0,"<24, 48]",2671.8,0,0,03/03/2014,17,11865.4,BT,2011,0,CNE
201403,C05321,>10,>0,0,"<24, 48]",1191.91,1191.91,0,18/03/2014,7,6026.94,BT,2011,0,COEF
201403,C05322,<=10,>0,0,<=24,385.83,385.83,1169.64,31/03/2014,10,1824.52,BT,2012,1,CNE
201403,C05323,<=10,0,0,"<24, 48]",995.37,997.92,0,04/03/2014,9,28893.8,BT,2013,1,COEF
201403,C05324,>10,0,0,,852.23,0,0,19/03/2014,11,4963.45,BT,2011,1,COEF
201403,C05325,<=10,0,0,>48,762.76,0,86.08,04/03/2014,10,16236.5,BT,2012,1,CNE
201403,C05326,<=10,0,0,<=24,1012.48,1014.15,0,26/03/2014,7,1010.8,BT,2014,1,COEF
201403,C05327,>10,0,0,,612.58,0,0,05/03/2014,15,6093.94,BT,2011,1,CNE
201403,C05329,<=10,0,0,,359.41,553.93,0,04/03/2014,12,9634.3,BT,2013,1,CNE
201403,C05330,,>0,0,"<24, 48]",413.14,0,0,17/03/2014,8,8496.81,BT,2013,1,CNE
201403,C05331,,0,0,"<24, 48]",581.94,583.13,578.43,13/03/2014,9,11075.1,BT,2011,1,CNE
201403,C05334,>10,0,0,,232.36,467.77,0,28/03/2014,11,2576.34,BT,2012,1,CNE
201403,C05335,<=10,0,0,>48,339.16,329.95,0,07/03/2014,16,4058.21,BT,2012,0,CNE
201403,C05336,>10,0,0,"<24, 48]",73.45,833.45,0,27/03/2014,18,11655.5,BT,2011,1,COEF
201403,C05337,>10,0,0,"<24, 48]",693.57,694.64,,11/03/2014,15,10988.2,BT,2012,1,CNE
201403,C05338,<=10,0,0,"<24, 48]",455.25,0,0,06/03/2014,7,13823.2,BT,2013,1,COEF
201403,C05339,>10,0,0,>48,1240.72,2486.02,0,10/03/2014,11,26541.8,BT,2011,1,CNE
201403,C05340,>10,>0,0,"<24, 48]",199.4,199.4,0,26/03/2014,12,4288.6,BT,2011,1,CNE
201403,C05343,,>0,0,"<24, 48]",418.58,419.95,0,17/03/2014,8,3232.56,BT,2011,1,COEF
201403,C05345,>10,>0,0,"<24, 48]",467.25,1192.25,0,28/03/2014,14,12286.4,BT,2011,1,CNE
201403,C05347,,0,0,"<24, 48]",1263.14,264,1279.18,06/03/2014,17,35000.8,BT,2012,1,CNE
201403,C05349,,0,0,"<24, 48]",380.98,0,0,10/03/2014,11,7262.92,BT,2012,1,CNE
201403,C05351,<=10,0,0,,690.16,0,94.11,07/03/2014,15,21700.8,BT,2013,1,COEF
201403,C05352,<=10,0,0,"<24, 48]",125.33,0,0,14/03/2014,7,825.48,BT,2012,1,COEF
201403,C05353,<=10,0,0,"<24, 48]",499.55,0,0,04/03/2014,18,15267.5,BT,2012,1,CNE
201403,C05354,>10,0,0,"<24, 48]",223.27,223.33,447.39,03/03/2014,13,1142.14,BT,2011,0,COEF
201403,C05356,<=10,0,0,"<24, 48]",783.64,783.64,0,17/03/2014,17,21239.8,BT,2013,1,CNE
201403,C05358,<=10,0,0,"<24, 48]",918.1,923.91,0,14/03/2014,17,21469.5,BT,2013,1,CNE
201403,C05360,<=10,0,0,"<24, 48]",209.25,63.77,0,17/03/2014,14,3287.5,BT,2012,1,CNE
201403,C05361,,>0,1,"<24, 48]",262.15,262.15,0,27/03/2014,11,5052.43,BT,2013,1,COEF
201403,C05362,<=10,0,0,,1200.42,1197.94,0,07/03/2014,15,35438.8,BT,2013,1,CNE
201403,C05363,>10,>0,1,"<24, 48]",1012.45,1.39,0,17/03/2014,7,34998.8,BT,2011,1,CNE
201403,C05364,>10,>0,0,"<24, 48]",661.92,884.37,0,27/03/2014,10,3531.53,BT,2011,0,COEF
201403,C05366,<=10,0,0,"<24, 48]",221.95,314.95,0,11/03/2014,19,5300.02,BT,2013,1,COEF
201403,C05367,,>0,0,"<24, 48]",614.4,1230.7,0,27/03/2014,8,15602,BT,2013,1,COEF
201403,C05369,>10,0,0,"<24, 48]",143.17,179.36,0,03/03/2014,17,694.27,BT,2010,1,CNE
201403,C05370,<=10,0,0,"<24, 48]",196.88,0,0,04/03/2014,9,3398.8,BT,2012,1,CNE
201403,C05371,>10,0,0,>48,273.07,0,428.37,10/03/2014,11,12535,BT,2012,1,COEF
201403,C05373,<=10,0,0,>48,195.3,0,0,26/03/2014,8,13135.8,BT,2013,1,CNE
201403,C05374,,0,0,"<24, 48]",69.82,0,0,10/03/2014,8,2346.1,BT,2013,1,COEF
201403,C05375,<=10,>0,0,"<24, 48]",255.95,293.24,0,21/03/2014,7,8072.86,BT,2013,1,CNE
201403,C05376,<=10,0,0,,1368.61,0,0,24/03/2014,13,36575.1,BT,2012,1,COEF
201403,C05377,>10,0,0,"<24, 48]",879,0,0,06/03/2014,14,9304.81,BT,2011,1,COEF
201403,C05378,,0,0,"<24, 48]",485.74,0,0,06/03/2014,7,8070.51,BT,2011,1,CNE
201403,C05379,<=10,>0,0,>48,467.15,1.78,0,20/03/2014,11,14640.3,BT,2013,1,COEF
201403,C05380,,0,0,>48,1065.32,1605.76,0,28/03/2014,10,19218.9,BT,2013,0,CNE
201403,C05381,<=10,0,0,"<24, 48]",446.6,599.87,0,27/03/2014,14,4710.37,BT,2013,0,CNE
201403,C05382,<=10,>0,1,"<24, 48]",94.56,305.31,0,17/03/2014,9,5935.55,BT,2013,1,CNE
201403,C05383,,0,0,>48,551.44,1000.85,,26/03/2014,7,30221.4,BT,2012,1,CNE
201403,C05384,<=10,0,0,"<24, 48]",341.46,0,0,06/03/2014,10,8133.33,BT,2013,1,COEF
201403,C05385,<=10,0,0,"<24, 48]",512.34,495.83,161.24,14/03/2014,12,6426.61,BT,2012,0,COEF
201403,C05386,,>0,0,"<24, 48]",945.65,0,0,07/03/2014,18,13723.3,BT,2012,1,COEF
201403,C05387,<=10,0,0,"<24, 48]",520.83,277.85,0,19/03/2014,13,5228.48,BT,2013,0,CNE
201403,C05388,<=10,0,0,>48,258.48,536.62,0,27/03/2014,19,6897.84,BT,2013,1,CNE
201403,C05389,,0,0,,59.25,0,0,04/03/2014,8,17688.5,BT,2013,1,COEF
201403,C05391,>10,0,0,>48,1512.01,0,0,05/03/2014,14,52590.7,BT,2012,1,COEF
201403,C05392,>10,0,0,"<24, 48]",364.49,364.91,0,10/03/2014,10,4327.22,BT,2011,1,CNE
201403,C05393,<=10,0,0,>48,482.5,984.43,0,27/03/2014,7,12648.6,BT,2014,1,CNE
201403,C05394,,0,0,>48,834.86,832.42,832.37,18/03/2014,19,20843.6,BT,2012,1,CNE
201403,C05395,<=10,0,0,>48,253.13,253.13,0,13/03/2014,15,9941.63,BT,2013,1,CNE
201403,C05396,<=10,0,0,>48,90.39,181.47,0,28/03/2014,16,2428.22,BT,2013,1,CNE
201403,C05397,>10,0,0,"<24, 48]",459.62,691.63,0,19/03/2014,8,3980.77,BT,2012,0,CNE
201403,C05398,>10,0,0,"<24, 48]",1615.7,0,0,27/03/2014,17,11683.9,BT,2012,0,COEF
201403,C05400,<=10,0,0,<=24,350.98,46.88,,11/03/2014,16,5178.72,BT,2013,1,CNE
201403,C05401,,0,0,>48,1114.78,1523.7,,03/03/2014,9,11941.6,BT,2012,0,CNE
201403,C05403,<=10,0,0,"<24, 48]",213.8,428.89,646.15,21/03/2014,7,2509.89,BT,2012,1,CNE
201403,C05404,,0,0,>48,438.8,444.57,449.4,26/03/2014,15,6017.2,BT,2011,1,CNE
201403,C05405,<=10,0,0,>48,42.57,58.25,0,07/03/2014,10,13640,BT,2013,1,CNE
201403,C05406,,0,0,"<24, 48]",245.81,253.35,,14/03/2014,7,3443.48,BT,2012,1,CNE
201403,C05408,<=10,0,0,"<24, 48]",210.84,210.82,0,18/03/2014,16,4246.54,BT,2014,1,CNE
201403,C05409,>10,>0,0,"<24, 48]",917.3,922.37,0,20/03/2014,8,9395.7,BT,2011,1,COEF
201403,C05410,<=10,0,0,"<24, 48]",719.71,2.19,0,11/03/2014,18,22350.3,BT,2013,1,COEF
201403,C05411,<=10,0,0,>48,501.92,0,0,07/03/2014,7,13965.2,BT,2013,1,CNE
201403,C05412,<=10,>0,0,>48,1729.52,1729.52,0,24/03/2014,20,18641,BT,2013,0,CNE
201403,C05413,,>0,0,"<24, 48]",323.11,320.43,320.21,07/03/2014,8,3615.44,BT,2012,0,COEF
201403,C05417,>10,0,0,"<24, 48]",926.7,0,1395.19,12/03/2014,14,8062.19,BT,2012,1,CNE
201403,C05418,<=10,>0,1,<=24,84.18,459.29,476.58,10/03/2014,8,3152.39,BT,2013,1,CNE
201403,C05419,<=10,>0,1,>48,381.99,381.99,428.88,25/03/2014,10,8207.88,BT,2011,1,CNE
201403,C05421,<=10,0,0,"<24, 48]",632.54,632.73,1268.27,24/03/2014,11,13984.9,BT,2013,1,CNE
201403,C05426,<=10,0,0,,1208.64,0,0,11/03/2014,20,13154.4,BT,2012,0,CNE
201403,C05427,<=10,0,0,<=24,238.38,0,0,12/03/2014,8,926.44,BT,2013,1,COEF
201403,C05428,,0,0,"<24, 48]",868.05,858.12,,12/03/2014,9,12225.7,BT,2012,1,CNE
201403,C05429,<=10,>0,0,"<24, 48]",386.61,390.58,0,20/03/2014,11,8207.9,BT,2012,1,CNE
201403,C05430,,>0,0,"<24, 48]",645.28,0.19,645.48,27/03/2014,8,14193.8,BT,2012,1,CNE
201403,C05432,<=10,0,0,"<24, 48]",892.75,0,,24/03/2014,15,1591.68,BT,2012,1,CNE
201403,C05434,<=10,0,0,,469.24,469.24,0,24/03/2014,11,9574.17,BT,2012,1,CNE
201403,C05435,,>0,0,,270.07,407.04,0,20/03/2014,20,2628.32,BT,2013,0,CNE
201403,C05436,<=10,>0,0,<=24,208.54,224.53,229.58,19/03/2014,8,1527.99,BT,2012,1,CNE
201403,C05437,>10,>0,0,"<24, 48]",180.98,342.32,341.46,12/03/2014,16,5702.13,BT,2013,1,COEF
201403,C05438,<=10,0,0,"<24, 48]",205.83,346.78,158.95,10/03/2014,15,4000.91,BT,2012,1,CNE
201403,C05439,,0,0,"<24, 48]",238.83,218.22,0,24/03/2014,13,13211.1,BT,2013,1,CNE
201403,C05440,,0,0,,295.86,321.11,0,05/03/2014,8,2016.91,BT,2010,1,COEF
201403,C05442,>10,0,0,"<24, 48]",333.43,0,0,05/03/2014,9,5913.29,BT,2012,1,CNE
201403,C05443,,>0,0,"<24, 48]",90.56,0,0,14/03/2014,18,10134.1,BT,2012,1,CNE
201403,C05444,,0,0,,310.46,311.59,0,06/03/2014,14,9887.34,BT,2013,1,COEF
201403,C05445,,0,0,>48,68.99,0,0,04/03/2014,9,14841.7,BT,2013,1,COEF
201403,C05446,>10,0,0,"<24, 48]",166.56,0,0,04/03/2014,14,896.68,BT,2011,1,COEF
201403,C05447,<=10,0,0,<=24,773.91,773.91,,31/03/2014,16,4922.72,BT,2013,1,COEF
201403,C05448,,>0,0,"<24, 48]",774.72,775.8,381.79,11/03/2014,19,5751.7,BT,2012,0,CNE
201403,C05449,>10,0,0,"<24, 48]",230.66,480.45,731.51,27/03/2014,11,3065.47,BT,2012,1,CNE
201403,C05450,>10,>0,0,>48,255.61,242.08,0,17/03/2014,8,5608.22,BT,2011,1,CNE
201403,C05451,>10,0,0,>48,309.22,195.58,0,17/03/2014,20,7827.85,BT,2013,1,CNE
201403,C05452,<=10,0,0,"<24, 48]",143.77,286.53,47.01,13/03/2014,17,6616.24,BT,2013,1,CNE
201403,C05453,<=10,0,0,"<24, 48]",775.79,0,0,11/03/2014,13,16351.3,BT,2012,1,CNE
201403,C05454,<=10,>0,0,"<24, 48]",222.69,0,,19/03/2014,8,4663.03,BT,2013,1,CNE
201403,C05455,>10,0,0,"<24, 48]",1134.77,1709.46,0,03/03/2014,16,13530.4,BT,2012,0,CNE
201403,C05456,,0,0,"<24, 48]",757.22,0,760.32,06/03/2014,18,21074.3,BT,2013,1,CNE
201403,C05457,<=10,>0,1,>48,1478.89,1481.06,1184.87,14/03/2014,9,43789,BT,2013,1,CNE
201403,C05458,>10,0,0,"<24, 48]",1105.06,1606.13,0,17/03/2014,8,1586.08,BT,2011,0,CNE
201403,C05459,,>0,0,"<24, 48]",1222.8,0,0,06/03/2014,11,10194.3,BT,2013,0,COEF
201403,C05460,>10,0,0,,793.63,1061.81,0,20/03/2014,15,2683.5,BT,2011,0,CNE
201403,C05461,,0,0,"<24, 48]",814.71,0,0,04/03/2014,10,21954.8,BT,2013,1,COEF
201403,C05462,<=10,0,0,"<24, 48]",656.14,668.87,0,21/03/2014,19,17163.3,BT,2014,1,CNE
201403,C05464,>10,>0,0,"<24, 48]",307.41,307.48,,31/03/2014,16,3063.49,BT,2011,1,CNE
201403,C05465,<=10,>0,0,"<24, 48]",369.74,1144.05,0,24/03/2014,15,21980.8,BT,2013,1,CNE
201403,C05466,<=10,0,0,>48,385.32,0,0,05/03/2014,7,7370.91,BT,2012,1,CNE
201403,C05467,,>0,0,"<24, 48]",544.51,820.09,1098.81,04/03/2014,20,3255.67,BT,2012,1,COEF
201403,C05468,<=10,0,0,"<24, 48]",282.37,282.37,0,18/03/2014,8,3158.15,BT,2012,1,CNE
201403,C05471,,>0,0,"<24, 48]",288.93,810.38,0,19/03/2014,7,20461.4,BT,2013,1,COEF
201403,C05472,>10,>0,1,"<24, 48]",1165.5,0,0,07/03/2014,20,8053.65,BT,2011,0,CNE
201403,C05474,>10,0,0,"<24, 48]",341.57,341.76,0,24/03/2014,18,2840.66,BT,2011,1,CNE
201403,C05475,>10,0,0,>48,1364.45,1821.16,0,07/03/2014,7,6718.82,BT,2011,0,CNE
201403,C05476,,0,0,<=24,163.79,131.47,0,04/03/2014,14,1273.41,BT,2012,1,COEF
201403,C05477,<=10,>0,1,"<24, 48]",184.09,221.61,248.34,31/03/2014,8,4965.53,BT,2013,1,CNE
201403,C05478,>10,0,0,"<24, 48]",788.54,788.87,0,04/03/2014,9,6627.87,BT,2012,1,COEF
201403,C05479,<=10,0,0,,432.97,0,0,18/03/2014,20,7118.98,BT,2012,1,CNE
201403,C05480,,0,0,"<24, 48]",556.99,0,0,20/03/2014,9,16366.8,BT,2013,1,COEF
201403,C05481,<=10,0,0,>48,166.57,0,0,12/03/2014,7,7916.38,BT,2012,1,COEF
201403,C05482,>10,0,0,"<24, 48]",725.19,1454.09,,24/03/2014,11,11793.6,BT,2012,1,CNE
201403,C05483,<=10,0,0,"<24, 48]",1564.86,783.43,784.18,24/03/2014,18,15043,BT,2013,0,CNE
201403,C05485,>10,0,0,"<24, 48]",568.76,569.89,568.71,21/03/2014,10,10884.2,BT,2013,1,CNE
201403,C05486,<=10,0,0,<=24,202.66,203.93,0,04/03/2014,16,1572.21,BT,2013,1,CNE
201403,C05487,>10,>0,0,"<24, 48]",237.47,0,240.22,26/03/2014,17,3185.94,BT,2012,1,COEF
201403,C05488,>10,0,0,"<24, 48]",413.54,35.67,0,18/03/2014,15,16125.4,BT,2012,1,CNE
201403,C05489,<=10,0,0,"<24, 48]",452.58,42.03,0,07/03/2014,11,12125.9,BT,2013,1,CNE
201403,C05490,<=10,0,0,>48,1769.68,1769.68,0,07/03/2014,11,18101.7,BT,2013,0,CNE
201403,C05491,<=10,0,0,"<24, 48]",1712.08,0,0,05/03/2014,12,11954.8,BT,2013,0,CNE
201403,C05492,,>0,0,"<24, 48]",2004.06,2004.06,,28/03/2014,14,18401.5,BT,2012,0,CNE
201403,C05493,<=10,>0,0,>48,1660.1,3344.29,1694.51,11/03/2014,12,64964.1,BT,2013,0,CNE
201403,C05495,,0,0,>48,239.56,0,,13/03/2014,13,7649.28,BT,2013,1,CNE
201403,C05496,<=10,0,0,"<24, 48]",300.79,452.25,604.51,07/03/2014,9,3105.01,BT,2013,1,CNE
201403,C05497,<=10,>0,0,"<24, 48]",644.76,666.46,0,19/03/2014,7,19695.8,BT,2012,1,CNE
201403,C05498,<=10,0,0,"<24, 48]",995.56,2008.03,0,07/03/2014,10,25716,BT,2012,1,CNE
201403,C05499,,0,0,,677.51,663.14,280.94,24/03/2014,7,14503.8,BT,2013,1,CNE
201403,C05500,,0,0,>48,176.21,366.55,0,05/03/2014,20,22326.9,BT,2012,1,CNE
201403,C05501,,0,0,"<24, 48]",798.07,800.23,799.51,12/03/2014,9,18145.9,BT,2012,1,CNE
201403,C05502,<=10,0,0,"<24, 48]",435.12,0,0,06/03/2014,11,11375.1,BT,2013,1,CNE
201403,C05504,,>0,0,<=24,1759.91,2357.59,0,10/03/2014,16,10961.7,BT,2013,0,CNE
201403,C05505,,0,0,>48,171.97,36.59,,27/03/2014,17,4970.82,BT,2013,1,CNE
201403,C05506,>10,0,0,"<24, 48]",893.81,895.94,,05/03/2014,14,8320.46,BT,2011,1,CNE
201403,C05507,<=10,0,0,"<24, 48]",153.13,153.13,0,26/03/2014,19,4138.04,BT,2013,1,CNE
201403,C05508,<=10,>0,1,"<24, 48]",653.64,0,0,13/03/2014,19,8327.04,BT,2012,1,COEF
201403,C05509,,0,0,,26.4,161.31,0,06/03/2014,18,22338.4,BT,2013,1,CNE
201403,C05510,<=10,0,0,"<24, 48]",1092.86,1092.86,0,21/03/2014,13,6784.88,BT,2011,0,CNE
201403,C05511,<=10,0,0,>48,295.19,298.75,298.39,18/03/2014,17,5573.85,BT,2012,1,CNE
201403,C05512,,0,0,"<24, 48]",85.02,233.2,0,07/03/2014,8,1718.82,BT,2011,1,COEF
201403,C05513,<=10,0,0,<=24,144.94,660.54,0,21/03/2014,8,2068.87,BT,2013,1,CNE
201403,C05515,,0,0,"<24, 48]",258.66,268.56,258.75,04/03/2014,12,7172.95,BT,2013,1,COEF
201403,C05516,<=10,0,0,"<24, 48]",270.08,270.13,0,07/03/2014,9,4351.61,BT,2013,1,CNE
201403,C05517,<=10,0,0,>48,2330.72,2317.19,0,25/03/2014,11,73429.1,BT,2012,1,CNE
201403,C05518,<=10,0,0,>48,41.03,0,0,04/03/2014,10,28552.3,BT,2013,1,CNE
201403,C05520,<=10,>0,0,>48,486.42,970.82,485.91,31/03/2014,20,16908,BT,2013,0,CNE
201403,C05521,,0,0,"<24, 48]",1053.85,1410.75,0,31/03/2014,19,6675.41,BT,2013,0,CNE
201403,C05522,<=10,>0,0,"<24, 48]",184.34,69.69,0,19/03/2014,9,8978.64,BT,2013,1,CNE
201403,C05523,<=10,>0,0,>48,410.92,0,0,14/03/2014,11,16201.4,BT,2013,1,COEF
201403,C05524,<=10,0,0,"<24, 48]",1233.53,1645.39,0,31/03/2014,16,6145.25,BT,2012,0,CNE
201403,C05525,<=10,0,0,>48,885.44,1187.91,0,07/03/2014,17,6365.36,BT,2012,0,CNE
201403,C05526,,0,0,"<24, 48]",255.41,255.21,0,10/03/2014,14,4790.68,BT,2013,1,CNE
201403,C05529,>10,>0,0,"<24, 48]",683.2,1369.79,0,03/03/2014,10,12891.4,BT,2012,0,COEF
201403,C05530,,0,0,>48,388.53,352.93,400.33,13/03/2014,8,21450.3,BT,2013,1,COEF
201403,C05531,,0,0,>48,425.81,0,0,21/03/2014,12,5316.43,BT,2011,1,CNE
201403,C05532,<=10,0,0,<=24,266.43,0,37.26,04/03/2014,14,1464.13,BT,2013,1,COEF
201403,C05533,<=10,0,0,"<24, 48]",61.14,0,0,24/03/2014,8,3666.15,BT,2012,1,CNE
201403,C05534,<=10,0,0,"<24, 48]",837.25,1576.96,0,05/03/2014,10,20184.5,BT,2013,0,CNE
201403,C05535,<=10,0,0,"<24, 48]",673.06,232.86,673.94,04/03/2014,9,18777,BT,2013,1,COEF
201403,C05536,<=10,0,0,"<24, 48]",296.04,32.63,0,13/03/2014,13,6490.35,BT,2013,1,CNE
201403,C05537,<=10,0,0,"<24, 48]",279.25,276.9,0,04/03/2014,13,3903.68,BT,2012,1,COEF
201403,C05539,>10,0,0,"<24, 48]",316.23,343.1,0,28/03/2014,8,3992.29,BT,2012,1,CNE
201403,C05540,<=10,0,0,"<24, 48]",645.05,969.87,1296.96,03/03/2014,12,6046.53,BT,2013,1,CNE
201403,C05543,<=10,0,0,"<24, 48]",553.6,552.85,553.14,18/03/2014,12,6200.17,BT,2013,0,CNE
201403,C05544,<=10,0,0,"<24, 48]",448.75,172.24,,04/03/2014,9,20546.5,BT,2013,1,COEF
201403,C05545,<=10,>0,0,"<24, 48]",178.23,337.47,0,31/03/2014,7,4862.35,BT,2012,1,COEF
201403,C05546,<=10,0,0,<=24,144.56,144.05,145.83,06/03/2014,9,915.37,BT,2013,1,CNE
201403,C05547,,0,0,,247.34,0,0,10/03/2014,7,3655.79,BT,2012,1,CNE
201403,C05548,>10,0,0,>48,801.11,802.6,0,12/03/2014,9,16215.3,BT,2012,1,CNE
201403,C05549,<=10,0,0,"<24, 48]",279.18,0,0,04/03/2014,15,4757.04,BT,2012,1,COEF
201403,C05550,>10,0,0,"<24, 48]",1954.61,1969.34,0,03/03/2014,12,10136.5,BT,2012,0,CNE
201403,C05554,<=10,0,0,>48,259.79,260.29,260.26,05/03/2014,18,6076.2,BT,2013,1,CNE
201403,C05555,,>0,0,,1002.6,1172.99,2347.42,21/03/2014,16,43265.8,BT,2013,1,CNE
201403,C05556,<=10,0,0,"<24, 48]",305.17,16.5,0,18/03/2014,14,4625.99,BT,2012,1,CNE
201403,C05557,<=10,0,0,"<24, 48]",348.96,699.88,0,19/03/2014,18,7903.47,BT,2012,1,CNE
201403,C05558,<=10,0,0,"<24, 48]",776.66,776.66,,11/03/2014,10,9291.81,BT,2013,0,COEF
201403,C05559,,0,0,"<24, 48]",90.47,401.18,0,18/03/2014,9,9076.73,BT,2013,1,CNE
201403,C05560,,0,0,"<24, 48]",562.94,0,0,13/03/2014,7,15283.9,BT,2012,1,CNE
201403,C05561,<=10,0,0,<=24,136.74,13.05,0,13/03/2014,18,5073.75,BT,2013,1,CNE
201403,C05563,<=10,0,0,"<24, 48]",384.88,0,0,19/03/2014,18,21139.1,BT,2013,1,COEF
201403,C05564,>10,>0,0,"<24, 48]",314.1,645.66,0,05/03/2014,12,4964.12,BT,2012,0,COEF
201403,C05565,<=10,0,0,"<24, 48]",1039.2,0,0,10/03/2014,15,6356.67,BT,2013,0,COEF
201403,C05567,<=10,0,0,"<24, 48]",258.41,11.1,,06/03/2014,7,14794.2,BT,2013,1,CNE
201403,C05568,,0,0,"<24, 48]",237.57,89.39,0,05/03/2014,10,1332.98,BT,2011,1,CNE
201403,C05569,<=10,0,0,"<24, 48]",347.75,0,347.75,06/03/2014,7,10344.9,BT,2014,1,COEF
201403,C05570,>10,0,0,"<24, 48]",325.67,325.67,0,28/03/2014,8,6848.27,BT,2012,1,CNE
201403,C05571,<=10,0,0,>48,696.72,698.6,0,17/03/2014,16,20077.3,BT,2013,1,COEF
201403,C05572,,0,0,"<24, 48]",263.39,397.22,,20/03/2014,17,5039.29,BT,2013,1,COEF
201403,C05575,<=10,0,0,"<24, 48]",1546.69,0,,21/03/2014,20,11329.5,BT,2011,1,CNE
201403,C05576,<=10,>0,0,>48,576.63,576.63,0,24/03/2014,11,15196.2,BT,2014,1,CNE
201403,C05577,<=10,0,0,<=24,514.43,517.58,,19/03/2014,19,1529.09,BT,2012,1,COEF
201403,C05579,<=10,0,0,"<24, 48]",597.49,600.79,397.15,25/03/2014,14,13814.3,BT,2012,1,CNE
201403,C05580,>10,0,0,"<24, 48]",441.1,38.14,0,07/03/2014,9,6985.69,BT,2011,1,CNE
201403,C05581,<=10,0,0,"<24, 48]",825.32,0,0,04/03/2014,9,23916.8,BT,2013,1,COEF
201403,C05582,,0,0,"<24, 48]",187.41,188.42,0,10/03/2014,10,1309.05,BT,2011,1,CNE
201403,C05583,,0,0,"<24, 48]",165.47,0,246.47,10/03/2014,8,8187.44,BT,2013,1,CNE
201403,C05584,,0,0,"<24, 48]",601.87,1205.48,0,25/03/2014,19,16257,BT,2013,1,CNE
201403,C05585,<=10,0,0,>48,522.1,1047.01,,31/03/2014,13,15311,BT,2013,1,CNE
201403,C05586,,0,0,"<24, 48]",1251.98,1251.98,,18/03/2014,7,12711.6,BT,2013,0,CNE
201403,C05587,<=10,0,0,<=24,453.48,468.78,0,12/03/2014,11,7959.19,BT,2013,1,CNE
201403,C05588,<=10,>0,1,>48,257.43,0,0,05/03/2014,20,8115.38,BT,2013,1,CNE
201403,C05589,>10,0,0,,268.02,639.01,0,19/03/2014,14,17487.6,BT,2012,1,CNE
201403,C05591,<=10,0,0,>48,320.39,617.96,616.88,13/03/2014,11,18822.4,BT,2013,1,CNE
201403,C05592,<=10,0,0,>48,76.01,115.73,0,17/03/2014,9,2893.5,BT,2010,1,CNE
201403,C05593,>10,0,0,"<24, 48]",253.38,323.99,0,11/03/2014,8,5876.12,BT,2012,1,CNE
201403,C05594,>10,0,0,"<24, 48]",286.88,0,0,18/03/2014,16,4449.56,BT,2012,1,CNE
201403,C05595,>10,0,0,"<24, 48]",1526.05,1529.8,0,12/03/2014,9,5317.47,BT,2011,0,CNE
201403,C05596,<=10,0,0,"<24, 48]",333.68,1232.18,0,28/03/2014,15,16781.9,BT,2013,1,CNE
201403,C05597,,0,0,"<24, 48]",505.92,1039.56,0,04/03/2014,12,8882.39,BT,2011,1,CNE
201403,C05599,<=10,0,0,<=24,642.69,647.91,647.91,20/03/2014,10,4326.39,BT,2013,1,COEF
201403,C05600,>10,0,0,"<24, 48]",444.03,454.43,193.42,27/03/2014,19,19291.6,BT,2012,1,CNE
201403,C05601,<=10,0,0,>48,524.66,0,0,06/03/2014,9,16296.3,BT,2013,1,COEF
201403,C05602,,0,0,"<24, 48]",22.87,0,0,10/03/2014,15,1652.86,BT,2011,1,CNE
201403,C05603,,0,0,,282.41,516.86,,05/03/2014,8,25874,BT,2013,1,CNE
201403,C05604,>10,0,0,>48,174.16,112.99,0,26/03/2014,10,7303.46,BT,2011,1,CNE
201403,C05605,<=10,0,0,"<24, 48]",416.03,416.3,416.3,28/03/2014,8,7793.33,BT,2013,1,COEF
201403,C05606,<=10,>0,1,,994.54,0,0,04/03/2014,11,13365.9,BT,2012,0,COEF
